CODUSUARIO,PERIODO,CODCUENTA,CODCENTCOS,TABSUBCUEN,CODSUBCUEN,TABINCISO,CODINCISO,FECHCONTA,NROCONTA,NROPROVIS,LEYENDA,NROCHEQUE,NROCENTEMI,NROCOMPROB,DEBE,HABER,CODACTIVID,CODPRODUCT,NOMCUENTA,NOMSUBCUEN,NOMINCISO
300,201607,1400,1,1400    ,7,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,38407.32,0.00,0                             ,0                             ,INVERSIONES ESTRUCTURA        ,INSTALACION ELECTRICA         ,                              
300,201607,1400,1,1400    ,8,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,24022.75,0                             ,0                             ,INVERSIONES ESTRUCTURA        ,AMORT.ACUM.INST.ELECTRICA     ,                              
300,201607,1400,1,1400    ,10,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,282824.81,0.00,0                             ,0                             ,INVERSIONES ESTRUCTURA        ,INMUEBLE RURAL                ,                              
300,201607,1410,1,1410    ,1,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,1118278.12,0.00,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,MAQUINARIAS E IMPLEMENTOS     ,                              
300,201607,1410,1,1410    ,2,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,91117.77,0.00,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,TRACTORES E IMPLEMENTOS       ,                              
300,201607,1410,1,1410    ,3,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,91117.77,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,AMORT.ACUM.TRACT. IMPLEM.     ,                              
300,201607,1410,1,1410    ,4,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,889964.93,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,AMORT.ACUM. MAQUINARIAS       ,                              
300,201607,1410,1,1410    ,5,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,16165.05,0.00,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,HERRAMIENTAS                  ,                              
300,201607,1410,1,1410    ,9,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,78388.30,0.00,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,PLANTA DE SILOS               ,                              
300,201607,1410,1,1410    ,9,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,9304.17,0                             ,0                             ,INVERSIONES EMPRESA MAQUINARIA,PLANTA DE SILOS               ,                              
300,201607,1420,1,1420    ,3,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,123029.15,0.00,0                             ,0                             ,INVERSIONES ACTIVIDAD GANADERA,MANGAS Y CORRALES             ,                              
300,201607,1420,1,1420    ,4,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,15312.69,0                             ,0                             ,INVERSIONES ACTIVIDAD GANADERA,AMORT.ACUM. MANGAS Y CORR     ,                              
300,201607,1420,1,1420    ,5,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,1927.03,0.00,0                             ,0                             ,INVERSIONES ACTIVIDAD GANADERA,ALAMBRADOS Y TRANQUERAS       ,                              
300,201607,1420,1,1420    ,6,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,1226.29,0                             ,0                             ,INVERSIONES ACTIVIDAD GANADERA,AMORT.ACUM.ALAMB. Y TRANQ     ,                              
300,201607,1420,1,1420    ,7,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,12557.65,0.00,0                             ,0                             ,INVERSIONES ACTIVIDAD GANADERA,MOLINOS Y AGUADAS             ,                              
300,201607,1420,1,1420    ,8,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,7250.49,0                             ,0                             ,INVERSIONES ACTIVIDAD GANADERA,AMORT.ACUM. MOLINOS Y AGU     ,                              
300,201607,1430,1,1430    ,1,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,699020.69,0.00,0                             ,0                             ,INVERSIONES ADMINISTRACION    ,AUTOMOTORES ADMINISTR.        ,                              
300,201607,1430,1,1430    ,2,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,615767.12,0                             ,0                             ,INVERSIONES ADMINISTRACION    ,AMORT.ACUM. AUTOM.ADMINIS     ,                              
300,201607,1430,1,1430    ,3,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,24180.51,0.00,0                             ,0                             ,INVERSIONES ADMINISTRACION    ,MUEBLES Y UTILES              ,                              
300,201607,1430,1,1430    ,4,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,13972.25,0                             ,0                             ,INVERSIONES ADMINISTRACION    ,AMORT.MUEBLES Y UTILES        ,                              
300,201607,1430,1,1430    ,5,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,13439.11,0.00,0                             ,0                             ,INVERSIONES ADMINISTRACION    ,EQUIPO TRANSCEPTOR            ,                              
300,201607,1430,1,1430    ,6,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,13439.11,0                             ,0                             ,INVERSIONES ADMINISTRACION    ,AMORT.EQUIPO TRANSCEPTOR      ,                              
300,201607,2010,1,2010    ,2,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,690000.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,OTROS CREDITOS                ,                              
300,201607,2010,1,2010    ,2,        ,0,2016-07-11,0,36,EL INDIO PREST           ,          ,0,0,0.00,300000.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,OTROS CREDITOS                ,                              
300,201607,2010,1,2010    ,2,        ,0,2016-07-25,0,149,BG PREST EL INDIO        ,          ,0,0,0.00,400000.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,OTROS CREDITOS                ,                              
300,201607,2010,1,2010    ,4,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,845000.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,GALICIA RURAL                 ,                              
300,201607,2010,1,2010    ,7,        ,0,2016-07-20,0,146,BPC VISA COR             ,          ,0,0,13073.69,0.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,VISA CORPORATIVA              ,                              
300,201607,2010,1,2010    ,7,        ,0,2016-07-20,0,145,VISA COR VEC 20/07       ,          ,0,0,0.00,13073.69,0                             ,0                             ,OBLIGACIONES A PAGAR          ,VISA CORPORATIVA              ,                              
300,201607,2010,1,2010    ,8,        ,0,2016-07-11,0,137,VISA BUSS VEC 11/07      ,          ,0,0,0.00,69485.03,0                             ,0                             ,OBLIGACIONES A PAGAR          ,VISA BUSSINES                 ,                              
300,201607,2010,1,2010    ,8,        ,0,2016-07-11,0,136,VISA BUSS VEC 11/07      ,          ,0,0,69485.03,0.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,VISA BUSSINES                 ,                              
300,201607,2010,1,2010    ,8,        ,0,2016-07-11,0,161,BG VISA BUSS             ,          ,0,0,1105.58,0.00,0                             ,0                             ,OBLIGACIONES A PAGAR          ,VISA BUSSINES                 ,                              
300,201607,2010,1,2010    ,8,        ,0,2016-07-11,0,162,BG VISA BUSS             ,          ,0,0,0.00,1105.58,0                             ,0                             ,OBLIGACIONES A PAGAR          ,VISA BUSSINES                 ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-25,0,133,SDOS JULIO               ,          ,0,0,20421.17,0.00,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-29,0,49,HOARE SDO JULIO16        ,          ,0,0,8724.00,0.00,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-29,0,53,H PEREZ SDO JULIO 16     ,          ,0,0,8302.00,0.00,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-29,0,52,RAUL GARCIA SDO JULIO16  ,          ,0,0,8487.00,0.00,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-29,0,51,LAZARO SDO JULIO16       ,          ,0,0,9509.00,0.00,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-29,0,50,RAMIREZ JULIO16          ,          ,0,0,19204.00,0.00,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2020,1,        ,0,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,0.00,74647.17,0                             ,0                             ,SUELDOS Y JORNALES A PAGAR    ,                              ,                              
300,201607,2030,1,2030    ,1,        ,0,2016-07-11,0,33,AFIP CUOTA3 BPS          ,          ,0,0,21567.58,0.00,0                             ,0                             ,DEUDAS FISCALES               ,DGI                           ,                              
300,201607,2030,1,2030    ,1,        ,0,2016-07-11,0,32,AFIP ANT GAN 8           ,          ,0,0,38511.11,0.00,0                             ,0                             ,DEUDAS FISCALES               ,DGI                           ,                              
300,201607,2030,1,2030    ,3,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,221605.63,0.00,0                             ,0                             ,DEUDAS FISCALES               ,RETENCION GANANCIAS           ,                              
300,201607,2030,1,2030    ,3,        ,0,2016-07-25,0,144,F VISON RET GAN 57280    ,          ,0,0,6318.23,0.00,0                             ,0                             ,DEUDAS FISCALES               ,RETENCION GANANCIAS           ,                              
300,201607,2030,1,2030    ,3,        ,0,2016-07-29,0,150,CRESPO RET GAN 853       ,          ,0,0,15700.00,0.00,0                             ,0                             ,DEUDAS FISCALES               ,RETENCION GANANCIAS           ,                              
300,201607,2030,1,2030    ,3,        ,0,2016-07-29,0,100,OLEAG IMP GAN CERT640    ,          ,0,0,1846.25,0.00,0                             ,0                             ,DEUDAS FISCALES               ,RETENCION GANANCIAS           ,                              
300,201607,2030,1,2030    ,4,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,36159.13,0                             ,0                             ,DEUDAS FISCALES               ,RET.GANANCIAS TERCEROS        ,                              
300,201607,2030,1,2030    ,5,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,703884.07,0                             ,0                             ,DEUDAS FISCALES               ,PROVISION DE IMP GANANCIA     ,                              
300,201607,2030,1,2030    ,8,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,51083.46,0.00,0                             ,0                             ,DEUDAS FISCALES               ,IMPUESTO AL GAS OIL           ,                              
300,201607,2030,1,2030    ,11,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,27405.43,0.00,0                             ,0                             ,DEUDAS FISCALES               ,CREDITO COMPUTABLE  IMP       ,                              
300,201607,2030,1,2030    ,11,        ,0,2016-07-27,0,168,BG IMP CRED              ,          ,0,0,5428.12,0.00,0                             ,0                             ,DEUDAS FISCALES               ,CREDITO COMPUTABLE  IMP       ,                              
300,201607,2030,1,2030    ,11,        ,0,2016-07-28,0,174,BPP IMP CRED             ,          ,0,0,122.40,0.00,0                             ,0                             ,DEUDAS FISCALES               ,CREDITO COMPUTABLE  IMP       ,                              
300,201607,2030,1,2030    ,11,        ,0,2016-07-28,0,171,BPCC IMP CRED            ,          ,0,0,2.10,0.00,0                             ,0                             ,DEUDAS FISCALES               ,CREDITO COMPUTABLE  IMP       ,                              
300,201607,2030,1,2030    ,11,        ,0,2016-07-28,0,176,BPC IM CRED              ,          ,0,0,0.20,0.00,0                             ,0                             ,DEUDAS FISCALES               ,CREDITO COMPUTABLE  IMP       ,                              
300,201607,2030,1,2030    ,12,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,12.01,0.00,0                             ,0                             ,DEUDAS FISCALES               ,INGRESOS BRUTO CF             ,                              
300,201607,2030,1,2030    ,13,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,78513.55,0.00,0                             ,0                             ,DEUDAS FISCALES               ,INGRESOS BRUTOS PBA           ,                              
300,201607,2030,1,2030    ,14,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,881.42,0.00,0                             ,0                             ,DEUDAS FISCALES               ,INGRESOS BRUTOS STA FE        ,                              
300,201607,2040,1,2040    ,1,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,72824.48,0                             ,0                             ,DEUDAS SOCIALES               ,DGI 900                       ,                              
300,201607,2040,1,2040    ,1,        ,0,2016-07-05,0,8,C SOC JUNIO2016          ,          ,0,0,72824.48,0.00,0                             ,0                             ,DEUDAS SOCIALES               ,DGI 900                       ,                              
300,201607,2040,1,2040    ,1,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,0.00,48837.58,0                             ,0                             ,DEUDAS SOCIALES               ,DGI 900                       ,                              
300,201607,2040,1,2040    ,6,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,1994.27,0                             ,0                             ,DEUDAS SOCIALES               ,UATRE                         ,                              
300,201607,2040,1,2040    ,6,        ,0,2016-07-05,0,9,UATRE JUNIO2016          ,          ,0,0,1994.27,0.00,0                             ,0                             ,DEUDAS SOCIALES               ,UATRE                         ,                              
300,201607,2040,1,2040    ,6,        ,0,2016-07-30,0,184,SDOS JULIO2016           ,          ,0,0,0.00,1364.16,0                             ,0                             ,DEUDAS SOCIALES               ,UATRE                         ,                              
300,201607,2050,1,2050    ,1001,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,43448.30,0                             ,0                             ,PROVEEDORES                   ,ADOLFO SCHROEDER              ,                              
300,201607,2050,1,2050    ,1001,        ,0,2016-07-10,0,3,A SHOEDER FC 10871       ,          ,0,0,25047.00,0.00,0                             ,0                             ,PROVEEDORES                   ,ADOLFO SCHROEDER              ,                              
300,201607,2050,1,2050    ,1001,        ,0,2016-07-25,0,24,AS FC JUNIO16            ,          ,0,0,23208.00,0.00,0                             ,0                             ,PROVEEDORES                   ,ADOLFO SCHROEDER              ,                              
300,201607,2050,1,2050    ,1003,        ,0,2016-07-05,0,28,J CASADO FC 50           ,          ,0,0,6925.14,0.00,0                             ,0                             ,PROVEEDORES                   ,JESUS CASADO                  ,                              
300,201607,2050,1,2050    ,1005,        ,0,2016-07-21,0,85,CASA TINE FC 1676        ,          ,0,0,389.50,0.00,0                             ,0                             ,PROVEEDORES                   ,CASA TINE                     ,                              
300,201607,2050,1,2050    ,1005,        ,0,2016-07-21,0,84,CASA TINE FC 1676        ,          ,3,1676,0.00,389.50,0                             ,0                             ,PROVEEDORES                   ,CASA TINE                     ,                              
300,201607,2050,1,2050    ,1007,        ,0,2016-07-15,0,122,CECT FC 9520             ,          ,6,9520,0.00,7842.15,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE C. TEJE     ,                              
300,201607,2050,1,2050    ,1007,        ,0,2016-07-15,0,123,CECT FC 9518             ,          ,6,9518,0.00,952.12,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE C. TEJE     ,                              
300,201607,2050,1,2050    ,1007,        ,0,2016-07-15,0,124,CECT FC 519              ,          ,6,9519,0.00,347.71,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE C. TEJE     ,                              
300,201607,2050,1,2050    ,1023,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,16976.92,0                             ,0                             ,PROVEEDORES                   ,MAFRE ACONCAGUA CIA SEGUR     ,                              
300,201607,2050,1,2050    ,1023,        ,0,2016-07-05,0,154,MAPFRE                   ,          ,0,0,159.41,0.00,0                             ,0                             ,PROVEEDORES                   ,MAFRE ACONCAGUA CIA SEGUR     ,                              
300,201607,2050,1,2050    ,1023,        ,0,2016-07-05,0,156,MAPFRE                   ,          ,0,0,1341.58,0.00,0                             ,0                             ,PROVEEDORES                   ,MAFRE ACONCAGUA CIA SEGUR     ,                              
300,201607,2050,1,2050    ,1023,        ,0,2016-07-05,0,155,MAPFRE                   ,          ,0,0,1299.27,0.00,0                             ,0                             ,PROVEEDORES                   ,MAFRE ACONCAGUA CIA SEGUR     ,                              
300,201607,2050,1,2050    ,1023,        ,0,2016-07-07,0,160,MAPFRE                   ,          ,0,0,715.14,0.00,0                             ,0                             ,PROVEEDORES                   ,MAFRE ACONCAGUA CIA SEGUR     ,                              
300,201607,2050,1,2050    ,1023,        ,0,2016-07-14,0,70,MAPFRE                   ,          ,0,0,250.23,0.00,0                             ,0                             ,PROVEEDORES                   ,MAFRE ACONCAGUA CIA SEGUR     ,                              
300,201607,2050,1,2050    ,1025,        ,0,2016-07-18,0,121,R CANOSA FC 1037         ,          ,2,1037,0.00,7790.44,0                             ,0                             ,PROVEEDORES                   ,RAFAEL CANOSA                 ,                              
300,201607,2050,1,2050    ,1031,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,5873.34,0                             ,0                             ,PROVEEDORES                   ,JORGE A POGGI                 ,                              
300,201607,2050,1,2050    ,1031,        ,0,2016-07-11,0,31,J POGGI FC 1133          ,          ,0,0,5873.34,0.00,0                             ,0                             ,PROVEEDORES                   ,JORGE A POGGI                 ,                              
300,201607,2050,1,2050    ,1048,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,13172.14,0                             ,0                             ,PROVEEDORES                   ,DIEGO HNOS                    ,                              
300,201607,2050,1,2050    ,1048,        ,0,2016-07-27,0,68,DIEGO HNOS FC 20388/73/46,          ,0,0,13172.14,0.00,0                             ,0                             ,PROVEEDORES                   ,DIEGO HNOS                    ,                              
300,201607,2050,1,2050    ,1081,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,619.44,0                             ,0                             ,PROVEEDORES                   ,MEDIA LUNA POLO CLUB          ,                              
300,201607,2050,1,2050    ,1081,        ,0,2016-07-01,0,139,MEDIA LUNA JULIO         ,          ,0,0,0.00,638.03,0                             ,0                             ,PROVEEDORES                   ,MEDIA LUNA POLO CLUB          ,                              
300,201607,2050,1,2050    ,1081,        ,0,2016-07-02,0,17,MEDIA LUNA  JUNIO2016    ,          ,0,0,1267.72,0.00,0                             ,0                             ,PROVEEDORES                   ,MEDIA LUNA POLO CLUB          ,                              
300,201607,2050,1,2050    ,1081,        ,0,2016-07-31,0,148,MEDIA LUNA AGOS16        ,          ,0,0,0.00,619.14,0                             ,0                             ,PROVEEDORES                   ,MEDIA LUNA POLO CLUB          ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-01,0,143,CHEQUE 1468 ANULADO      ,          ,0,0,0.00,1665.48,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,1665.40,0.00,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-10,0,126,QUARIN FC 121183         ,          ,1,121183,0.00,1548.38,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-18,0,125,QUARIN FC 121233         ,          ,1,121233,0.00,22773.30,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-27,0,128,QUARIN FC 53148          ,          ,3,53148,0.00,611.20,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-27,0,127,QUARIN GAL RURAL         ,          ,0,0,25859.87,0.00,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1089,        ,0,2016-07-31,0,142,QUARIN FC 2              ,          ,0,2,0.00,814.94,0                             ,0                             ,PROVEEDORES                   ,QUARIN Y CIA SRL              ,                              
300,201607,2050,1,2050    ,1117,        ,0,2016-07-04,0,44,YPF GAS FC 19180         ,          ,5012,19180,0.00,3415.11,0                             ,0                             ,PROVEEDORES                   ,YPF GAS SA                    ,                              
300,201607,2050,1,2050    ,1117,        ,0,2016-07-05,0,10,YPF GAS                  ,          ,0,0,3415.11,0.00,0                             ,0                             ,PROVEEDORES                   ,YPF GAS SA                    ,                              
300,201607,2050,1,2050    ,1127,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,10866.80,0                             ,0                             ,PROVEEDORES                   ,LUIS B.DEL RIO                ,                              
300,201607,2050,1,2050    ,1127,        ,0,2016-07-27,0,67,L DEL RIO FC MAYO16      ,          ,0,0,10866.80,0.00,0                             ,0                             ,PROVEEDORES                   ,LUIS B.DEL RIO                ,                              
300,201607,2050,1,2050    ,1129,        ,0,2016-07-25,0,63,C ACOP FC 21955          ,          ,0,0,1769.02,0.00,0                             ,0                             ,PROVEEDORES                   ,CENTRO ACOPIADORES CEREAL     ,                              
300,201607,2050,1,2050    ,1129,        ,0,2016-07-25,0,64,CENT ACOP FC 21955       ,          ,1,21955,0.00,1760.02,0                             ,0                             ,PROVEEDORES                   ,CENTRO ACOPIADORES CEREAL     ,                              
300,201607,2050,1,2050    ,1137,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,69.07,0                             ,0                             ,PROVEEDORES                   ,RAFAEL CEGLIA DE ELECTICI     ,                              
300,201607,2050,1,2050    ,1144,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,795839.63,0                             ,0                             ,PROVEEDORES                   ,GALICIA RURAL                 ,                              
300,201607,2050,1,2050    ,1144,        ,0,2016-07-27,0,127,QUARIN GAL RURAL         ,          ,0,0,0.00,25859.87,0                             ,0                             ,PROVEEDORES                   ,GALICIA RURAL                 ,                              
300,201607,2050,1,2050    ,2016,        ,0,2016-07-05,0,120,CENCOS FC 9716           ,          ,0,0,2457.97,0.00,0                             ,0                             ,PROVEEDORES                   ,CENCOSUD S.A                  ,                              
300,201607,2050,1,2050    ,2016,        ,0,2016-07-05,0,119,CENC FC 9716             ,          ,1303,9716,0.00,2457.97,0                             ,0                             ,PROVEEDORES                   ,CENCOSUD S.A                  ,                              
300,201607,2050,1,2050    ,2019,        ,0,2016-07-01,0,39,OPESSA FC 272716         ,          ,0,0,800.05,0.00,0                             ,0                             ,PROVEEDORES                   ,OPERADORA DE ESTACIONES D     ,                              
300,201607,2050,1,2050    ,2045,        ,0,2016-07-01,0,22,CTA FC 1247              ,          ,0,0,345.30,0.00,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE TRES AL     ,                              
300,201607,2050,1,2050    ,2045,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,345.30,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE TRES AL     ,                              
300,201607,2050,1,2050    ,2045,        ,0,2016-07-11,0,58,CECT FC 1372             ,          ,0,0,339.52,0.00,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE TRES AL     ,                              
300,201607,2050,1,2050    ,2045,        ,0,2016-07-11,0,59,CETA FC 1372             ,          ,14,1372,0.00,339.52,0                             ,0                             ,PROVEEDORES                   ,COOP ELECTRICA DE TRES AL     ,                              
300,201607,2050,1,2050    ,2047,        ,0,2016-07-01,0,37,SERV ARECO FC 140590     ,          ,0,0,460.10,0.00,0                             ,0                             ,PROVEEDORES                   ,SERVICENTRO ARECO SRL         ,                              
300,201607,2050,1,2050    ,2053,        ,0,2016-07-02,0,108,DEHEZA FC 24054          ,          ,0,0,630.28,0.00,0                             ,0                             ,PROVEEDORES                   ,DEHEZA S A I C F Y I          ,                              
300,201607,2050,1,2050    ,2053,        ,0,2016-07-02,0,107,DEHEZA FC 24054          ,          ,1070,24054,0.00,630.28,0                             ,0                             ,PROVEEDORES                   ,DEHEZA S A I C F Y I          ,                              
300,201607,2050,1,2050    ,2053,        ,0,2016-07-10,0,116,DEHEZA FC 12932          ,          ,0,0,1274.14,0.00,0                             ,0                             ,PROVEEDORES                   ,DEHEZA S A I C F Y I          ,                              
300,201607,2050,1,2050    ,2053,        ,0,2016-07-10,0,115,DEHEZA FC 12952          ,          ,0,12952,0.00,1274.14,0                             ,0                             ,PROVEEDORES                   ,DEHEZA S A I C F Y I          ,                              
300,201607,2050,1,2050    ,2063,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,28702.45,0                             ,0                             ,PROVEEDORES                   ,EDUARDO HARRINSON             ,                              
300,201607,2050,1,2050    ,2063,        ,0,2016-07-10,0,1,E HARRISON FC 1464       ,          ,0,0,28702.40,0.00,0                             ,0                             ,PROVEEDORES                   ,EDUARDO HARRINSON             ,                              
300,201607,2050,1,2050    ,2065,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,20782.38,0                             ,0                             ,PROVEEDORES                   ,ZURICH                        ,                              
300,201607,2050,1,2050    ,2065,        ,0,2016-07-05,0,159,ZURICH                   ,          ,0,0,4933.08,0.00,0                             ,0                             ,PROVEEDORES                   ,ZURICH                        ,                              
300,201607,2050,1,2050    ,2065,        ,0,2016-07-05,0,157,ZURICH                   ,          ,0,0,1797.02,0.00,0                             ,0                             ,PROVEEDORES                   ,ZURICH                        ,                              
300,201607,2050,1,2050    ,2069,        ,0,2016-07-10,0,118,S LA ANON FC 18750       ,          ,0,0,2737.26,0.00,0                             ,0                             ,PROVEEDORES                   ,SUPERMECADOS LA ANONIMA       ,                              
300,201607,2050,1,2050    ,2069,        ,0,2016-07-10,0,117,S LA ANON FC 18750       ,          ,2136,18750,0.00,2737.26,0                             ,0                             ,PROVEEDORES                   ,SUPERMECADOS LA ANONIMA       ,                              
300,201607,2050,1,2050    ,2097,        ,0,2016-07-01,0,185,ASIENTO DE APERTURA      ,          ,0,0,0.00,78874.60,0                             ,0                             ,PROVEEDORES                   ,LUIS JOSE ZABALA              ,                              
300,201607,2050,1,2050    ,2097,        ,0,2016-07-22,0,15,L ZABAL A SILO           ,          ,0,0,18784.00,0.00,0                             ,0                             ,PROVEEDORES                   ,LUIS JOSE ZABALA              ,                              
300,201607,2050,1,2050    ,2097,        ,0,2016-07-25,0,69,L ZABALA FC MAYO16       ,          ,0,0,23711.00,0.00,0                             ,0                             ,PROVEEDORES                   ,LUIS JOSE ZABALA              ,                              
300,201607,2050,1,2050    ,2230,        ,0,2016-07-01,0,56,ADRIAN ESCURRA FC 733 HER,          ,1,733,0.00,34263.84,0                             ,0                             ,PROVEEDORES                   ,ADRIAN HORACIO AZCURRA        ,                              
300,201607,2050,1,2050    ,2230,        ,0,2016-07-30,0,57,AZCURRA HERNAN FC 733    ,          ,0,0,34263.84,0.00,0                             ,0                             ,PROVEEDORES                   ,ADRIAN HORACIO AZCURRA        ,                              
300,201607,2050,1,2050    ,2289,        ,0,2016-07-01,0,38,BS AS FC 1400            ,          ,0,0,770.26,0.00,0                             ,0                             ,PROVEEDORES                   ,BUENOS AIRES PETROLEO SA      ,                              
300,201607,2050,1,2050    ,2292,        ,0,2016-07-06,0,109,JUMBO FC 2868            ,          ,6725,6828,0.00,1228.77,0                             ,0                             ,PROVEEDORES                   ,JUMBO RETAIL ARGENTINA SA     ,                              
